person_key,event_name,gender,times,dates
1494251,200 FR (LCM),F,"['138.53', '137.54', '134.55', '135.05']","['20140723', '20150730', '20160728', '20180720']"
1494251,100 BR (SCY),F,"['71.38', '67.49', '66.41', '68.6', '71.38', '67.49', '66.41', '66.99', '67.19', '70.77', '66.41', '68.6', '67.19', '70.77', '66.41', '66.99', '67.19', '67.49', '66.41', '68.6', '71.38', '70.77', '66.41', '66.99', '67.19', '67.49', '68.16', '66.99', '71.38', '70.77', '68.16', '68.6', '71.38', '67.49', '68.16', '66.99', '71.38', '70.77', '68.16', '66.99', '67.19', '70.77', '68.16', '66.99', '71.38', '67.49', '68.16', '68.6', '67.19', '67.49', '68.16', '68.6', '67.19', '67.49', '66.41', '66.99', '71.38', '70.77', '66.41', '68.6', '67.19', '70.77', '68.16', '68.6']","['20140921', '20150522', '20160510', '20181020', '20140921', '20150522', '20160510', '20171117', '20140520', '20150927', '20160510', '20181020', '20140520', '20150927', '20160510', '20171117', '20140520', '20150522', '20160510', '20181020', '20140921', '20150927', '20160510', '20171117', '20140520', '20150522', '20160925', '20171117', '20140921', '20150927', '20160925', '20181020', '20140921', '20150522', '20160925', '20171117', '20140921', '20150927', '20160925', '20171117', '20140520', '20150927', '20160925', '20171117', '20140921', '20150522', '20160925', '20181020', '20140520', '20150522', '20160925', '20181020', '20140520', '20150522', '20160510', '20171117', '20140921', '20150927', '20160510', '20181020', '20140520', '20150927', '20160925', '20181020']"
1494251,400 IM (SCY),F,"['301.15', '294.09', '281.02', '283.2', '301.15', '293.64', '285.15', '283.2', '296.46', '294.09', '281.02', '283.2', '296.46', '293.64', '285.15', '283.2', '296.46', '293.64', '281.02', '283.2', '301.15', '294.09', '285.15', '283.2', '301.15', '293.64', '281.02', '283.2', '296.46', '294.09', '285.15', '283.2']","['20140928', '20141107', '20160214', '20180224', '20140928', '20151017', '20161022', '20180224', '20140111', '20141107', '20160214', '20180224', '20140111', '20151017', '20161022', '20180224', '20140111', '20151017', '20160214', '20180224', '20140928', '20141107', '20161022', '20180224', '20140928', '20151017', '20160214', '20180224', '20140111', '20141107', '20161022', '20180224']"
1494251,100 FR (SCY),F,"['58.2', '54.53', '54.11', '54.56', '58.11', '54.53', '55.59', '54.56', '58.2', '54.53', '55.59', '54.56', '58.11', '54.53', '54.11', '54.56']","['20140921', '20150512', '20160510', '20180223', '20140228', '20150512', '20160925', '20180223', '20140921', '20150512', '20160925', '20180223', '20140228', '20150512', '20160510', '20180223']"
1494251,200 BR (LCM),F,"['179.15', '175.04', '171.64', '169.83']","['20140723', '20150619', '20160730', '20180714']"
1494251,200 BR (SCY),F,"['149.59', '151.5', '147.33', '145.56', '149.59', '151.5', '151.34', '145.56', '153.92', '151.5', '147.33', '145.56', '153.92', '151.5', '151.34', '145.56']","['20140117', '20141214', '20151206', '20171118', '20140117', '20141214', '20161023', '20171118', '20140927', '20141214', '20151206', '20171118', '20140927', '20141214', '20161023', '20171118']"
1494251,400 FR (LCM),F,"['294.85', '285.87', '288.12', '288.45']","['20140723', '20150731', '20160617', '20180714']"
1494251,500 FR (SCY),F,"['327.98', '317.46', '317.79', '311.68']","['20131102', '20150228', '20151219', '20180223']"
1494251,100 BR (LCM),F,"['80.5', '80.22', '77.67', '78.65']","['20140723', '20150621', '20160728', '20180715']"
1494251,100 FR (LCM),F,"['65.5', '63.11', '62.13', '62.76']","['20140619', '20150729', '20160727', '20180719']"
1494313,200 BR (LCM),F,"['178.8', '167.56', '162.17', '172.59']","['20150711', '20160625', '20170720', '20190713']"
1494313,100 BR (SCY),F,"['72.54', '67.67', '68.6', '68.32', '72.54', '69.39', '68.77', '67.81', '70.94', '69.39', '68.77', '68.32', '70.94', '69.39', '68.6', '68.32', '70.94', '69.39', '68.77', '67.81', '72.54', '67.67', '68.6', '67.81', '70.94', '67.67', '68.6', '67.81', '72.54', '69.39', '68.77', '68.32', '70.94', '69.39', '68.6', '67.81', '72.54', '69.39', '68.6', '67.81', '72.54', '67.67', '68.77', '68.32', '70.94', '67.67', '68.77', '67.81', '72.54', '69.39', '68.6', '68.32', '70.94', '67.67', '68.77', '68.32', '72.54', '67.67', '68.77', '67.81', '70.94', '67.67', '68.6', '68.32']","['20150726', '20160513', '20170504', '20190503', '20150726', '20170401', '20180217', '20200215', '20160313', '20170401', '20180217', '20190503', '20160313', '20170401', '20170504', '20190503', '20160313', '20170401', '20180217', '20200215', '20150726', '20160513', '20170504', '20200215', '20160313', '20160513', '20170504', '20200215', '20150726', '20170401', '20180217', '20190503', '20160313', '20170401', '20170504', '20200215', '20150726', '20170401', '20170504', '20200215', '20150726', '20160513', '20180217', '20190503', '20160313', '20160513', '20180217', '20200215', '20150726', '20170401', '20170504', '20190503', '20160313', '20160513', '20180217', '20190503', '20150726', '20160513', '20180217', '20200215', '20160313', '20160513', '20170504', '20190503']"
1494313,100 BR (LCM),F,"['83.89', '77.98', '76.32', '80.18']","['20150628', '20160708', '20170722', '20190714']"
1494386,200 FL (LCM),M,"['137.65', '136.93', '135.88', '138.62']","['20140730', '20150730', '20160723', '20180721']"
1494386,100 FL (SCY),M,"['55.14', '53.25', '52.61', '53.01', '54.85', '53.22', '55.72', '53.01', '55.14', '53.25', '55.72', '52.15', '54.85', '53.22', '55.72', '52.15', '54.85', '53.25', '52.61', '53.01', '55.14', '53.25', '55.72', '53.01', '55.14', '53.22', '55.72', '52.15', '55.14', '53.22', '52.61', '52.15', '54.85', '53.25', '55.72', '53.01', '54.85', '53.25', '55.72', '52.15', '54.85', '53.25', '52.61', '52.15', '54.85', '53.22', '52.61', '53.01', '54.85', '53.22', '52.61', '52.15', '55.14', '53.22', '52.61', '53.01', '55.14', '53.22', '55.72', '53.01', '55.14', '53.25', '52.61', '52.15']","['20150206', '20160212', '20170210', '20190201', '20140808', '20150808', '20160221', '20190201', '20150206', '20160212', '20160221', '20180316', '20140808', '20150808', '20160221', '20180316', '20140808', '20160212', '20170210', '20190201', '20150206', '20160212', '20160221', '20190201', '20150206', '20150808', '20160221', '20180316', '20150206', '20150808', '20170210', '20180316', '20140808', '20160212', '20160221', '20190201', '20140808', '20160212', '20160221', '20180316', '20140808', '20160212', '20170210', '20180316', '20140808', '20150808', '20170210', '20190201', '20140808', '20150808', '20170210', '20180316', '20150206', '20150808', '20170210', '20190201', '20150206', '20150808', '20160221', '20190201', '20150206', '20160212', '20170210', '20180316']"
1494386,50 FR (SCY),M,"['23.53', '22.75', '22.34', '22.29', '23.16', '22.75', '22.34', '22.29', '23.53', '23.21', '22.34', '22.29', '23.16', '23.21', '22.34', '22.29']","['20140808', '20150322', '20161119', '20190202', '20150213', '20150322', '20161119', '20190202', '20140808', '20150926', '20161119', '20190202', '20150213', '20150926', '20161119', '20190202']"
1494386,100 BR (LCM),M,"['77.71', '75.29', '71.89', '72.26']","['20140523', '20150802', '20160722', '20180428']"
1494386,100 FL (LCM),M,"['66.0', '61.4', '59.9', '60.64', '62.73', '61.4', '59.9', '60.64']","['20150103', '20150802', '20160724', '20180428', '20140730', '20150802', '20160724', '20180428']"
1494386,100 FR (LCM),M,"['62.25', '58.23', '56.08', '56.87', '60.21', '58.23', '56.08', '56.87']","['20150104', '20150801', '20160724', '20180429', '20140730', '20150801', '20160724', '20180429']"
1494386,100 BR (SCY),M,"['66.74', '64.49', '62.18', '59.25', '66.74', '64.49', '62.33', '59.25', '65.35', '64.49', '62.33', '59.75', '66.74', '60.83', '62.33', '59.25', '66.74', '64.49', '62.18', '59.75', '65.35', '60.83', '62.33', '59.25', '65.35', '64.49', '62.18', '59.25', '65.35', '60.83', '62.18', '59.75', '66.74', '60.83', '62.18', '59.25', '66.74', '64.49', '62.33', '59.75', '65.35', '60.83', '62.18', '59.25', '66.74', '60.83', '62.33', '59.75', '65.35', '60.83', '62.33', '59.75', '65.35', '64.49', '62.18', '59.75', '66.74', '60.83', '62.18', '59.75', '65.35', '64.49', '62.33', '59.25']","['20140928', '20150809', '20160219', '20180314', '20140928', '20150809', '20161029', '20180314', '20140808', '20150809', '20161029', '20190201', '20140928', '20160213', '20161029', '20180314', '20140928', '20150809', '20160219', '20190201', '20140808', '20160213', '20161029', '20180314', '20140808', '20150809', '20160219', '20180314', '20140808', '20160213', '20160219', '20190201', '20140928', '20160213', '20160219', '20180314', '20140928', '20150809', '20161029', '20190201', '20140808', '20160213', '20160219', '20180314', '20140928', '20160213', '20161029', '20190201', '20140808', '20160213', '20161029', '20190201', '20140808', '20150809', '20160219', '20190201', '20140928', '20160213', '20160219', '20190201', '20140808', '20150809', '20161029', '20180314']"
1494386,200 FR (SCY),M,"['115.13', '109.12', '108.96', '107.23', '115.89', '109.12', '108.96', '107.23']","['20141012', '20150809', '20161016', '20190202', '20140829', '20150809', '20161016', '20190202']"
1494386,100 FR (SCY),M,"['50.38', '51.0', '50.06', '48.73', '50.74', '51.0', '50.06', '48.73', '50.74', '49.51', '50.06', '48.73', '50.38', '49.51', '50.06', '48.73', '50.38', '51.0', '48.48', '48.73', '50.74', '51.0', '48.48', '48.73', '50.74', '49.51', '48.48', '48.73', '50.38', '49.51', '48.48', '48.73']","['20140808', '20160110', '20160219', '20181027', '20150206', '20160110', '20160219', '20181027', '20150206', '20150321', '20160219', '20181027', '20140808', '20150321', '20160219', '20181027', '20140808', '20160110', '20170211', '20181027', '20150206', '20160110', '20170211', '20181027', '20150206', '20150321', '20170211', '20181027', '20140808', '20150321', '20170211', '20181027']"
1494386,200 IM (SCY),M,"['124.14', '122.55', '119.89', '117.08', '124.14', '118.93', '119.89', '117.08', '124.14', '118.93', '115.65', '117.08', '124.14', '122.55', '115.65', '117.08', '123.98', '118.93', '119.89', '117.08', '124.14', '122.55', '115.65', '118.59', '123.98', '122.55', '119.89', '118.59', '124.14', '118.93', '115.65', '118.59', '124.14', '122.55', '119.89', '118.59', '123.98', '122.55', '115.65', '117.08', '123.98', '122.55', '119.89', '117.08', '123.98', '118.93', '115.65', '118.59', '123.98', '118.93', '115.65', '117.08', '123.98', '118.93', '119.89', '118.59', '124.14', '118.93', '119.89', '118.59', '123.98', '122.55', '115.65', '118.59']","['20150213', '20160109', '20160220', '20181130', '20150213', '20150808', '20160220', '20181130', '20150213', '20150808', '20170210', '20181130', '20150213', '20160109', '20170210', '20181130', '20140808', '20150808', '20160220', '20181130', '20150213', '20160109', '20170210', '20180317', '20140808', '20160109', '20160220', '20180317', '20150213', '20150808', '20170210', '20180317', '20150213', '20160109', '20160220', '20180317', '20140808', '20160109', '20170210', '20181130', '20140808', '20160109', '20160220', '20181130', '20140808', '20150808', '20170210', '20180317', '20140808', '20150808', '20170210', '20181130', '20140808', '20150808', '20160220', '20180317', '20150213', '20150808', '20160220', '20180317', '20140808', '20160109', '20170210', '20180317']"
1494386,200 FL (SCY),M,"['122.3', '118.68', '118.93', '116.84', '121.55', '118.68', '117.26', '120.72', '122.3', '121.1', '118.93', '120.72', '121.55', '118.68', '118.93', '120.72', '121.55', '121.1', '117.26', '116.84', '121.55', '118.68', '117.26', '116.84', '122.3', '121.1', '117.26', '116.84', '121.55', '121.1', '117.26', '120.72', '122.3', '121.1', '118.93', '116.84', '122.3', '118.68', '118.93', '120.72', '122.3', '118.68', '117.26', '116.84', '122.3', '118.68', '117.26', '120.72', '121.55', '118.68', '118.93', '116.84', '121.55', '121.1', '118.93', '116.84', '121.55', '121.1', '118.93', '120.72', '122.3', '121.1', '117.26', '120.72']","['20140314', '20151206', '20160220', '20181130', '20141109', '20151206', '20161015', '20180314', '20140314', '20150322', '20160220', '20180314', '20141109', '20151206', '20160220', '20180314', '20141109', '20150322', '20161015', '20181130', '20141109', '20151206', '20161015', '20181130', '20140314', '20150322', '20161015', '20181130', '20141109', '20150322', '20161015', '20180314', '20140314', '20150322', '20160220', '20181130', '20140314', '20151206', '20160220', '20180314', '20140314', '20151206', '20161015', '20181130', '20140314', '20151206', '20161015', '20180314', '20141109', '20151206', '20160220', '20181130', '20141109', '20150322', '20160220', '20181130', '20141109', '20150322', '20160220', '20180314', '20140314', '20150322', '20161015', '20180314']"
1494386,400 IM (LCM),M,"['317.05', '296.79', '300.11', '295.43']","['20140523', '20150801', '20160430', '20180720']"
1494386,400 IM (SCY),M,"['266.69', '255.97', '252.12', '258.05', '266.69', '255.97', '249.44', '258.05']","['20150214', '20160110', '20161028', '20181102', '20150214', '20160110', '20160219', '20181102']"
1494386,200 IM (LCM),M,"['145.3', '139.09', '137.74', '134.1']","['20140730', '20150731', '20160723', '20180722']"
1494486,100 BR (SCY),F,"['67.82', '68.58', '69.89', '67.13', '67.82', '68.58', '66.55', '67.13']","['20140509', '20141206', '20150808', '20180119', '20140509', '20141206', '20160513', '20180119']"
1494486,100 BR (LCM),F,"['82.85', '79.15', '79.56', '81.78', '81.12', '79.15', '79.56', '81.78', '82.85', '79.15', '78.55', '81.78', '81.12', '79.15', '78.55', '81.78']","['20130712', '20140717', '20150802', '20170624', '20140412', '20140717', '20150802', '20170624', '20130712', '20140717', '20160515', '20170624', '20140412', '20140717', '20160515', '20170624']"
1494486,200 BR (SCY),F,"['152.91', '149.98', '155.09', '147.1']","['20140314', '20141108', '20151205', '20180224']"
1494487,100 FL (SCY),F,"['62.87', '62.19', '60.75', '60.58']","['20130208', '20131206', '20150207', '20161203']"
1494525,200 FR (SCY),M,"['115.58', '108.79', '109.69', '109.38']","['20121116', '20131220', '20141219', '20161203']"
1494560,50 FR (SCY),F,"['26.74', '26.01', '25.09', '25.3', '26.22', '26.01', '25.09', '25.3']","['20140424', '20151206', '20161028', '20180427', '20150214', '20151206', '20161028', '20180427']"
1494605,50 FR (SCY),F,"['26.67', '25.9', '25.6', '25.7']","['20130302', '20140216', '20150213', '20161202']"
1494690,100 FR (SCY),M,"['47.81', '46.18', '45.62', '44.31']","['20140116', '20150522', '20160513', '20180224']"
1494690,50 FR (SCY),M,"['22.28', '21.25', '20.87', '19.97']","['20140116', '20150522', '20160513', '20180222']"
1494690,200 FR (SCY),M,"['108.37', '103.55', '101.21', '98.41']","['20140116', '20150318', '20160317', '20180223']"
1495095,200 IM (SCY),F,"['132.12', '138.24', '133.59', '129.57']","['20121117', '20131122', '20141109', '20161105']"
1495095,400 IM (SCY),F,"['287.65', '294.17', '285.09', '284.25']","['20121013', '20131122', '20141108', '20161203']"
1495095,100 FL (SCY),F,"['60.04', '61.49', '60.15', '58.34']","['20121013', '20131012', '20141123', '20161029']"
1495095,200 FL (SCY),F,"['137.09', '132.52', '132.75', '128.18']","['20121130', '20131012', '20141109', '20161112']"
1495121,100 BK (LCM),M,"['69.62', '66.21', '63.66', '63.43']","['20140723', '20150801', '20160730', '20180728']"
1495220,100 BK (SCY),F,"['58.26', '57.07', '57.39', '58.69']","['20130222', '20131220', '20150308', '20170304']"
1495220,200 BK (SCY),F,"['125.45', '123.94', '122.02', '129.01']","['20121221', '20131220', '20150306', '20170305']"
1495424,100 BR (SCY),M,"['64.64', '61.98', '59.88', '60.88', '63.53', '63.04', '62.19', '60.88', '64.64', '63.04', '59.88', '60.88', '63.53', '63.04', '59.88', '60.88', '63.53', '61.98', '62.19', '60.88', '64.64', '61.98', '62.19', '60.88', '64.64', '63.04', '62.19', '60.88', '63.53', '61.98', '59.88', '60.88']","['20130404', '20140506', '20160123', '20170426', '20131221', '20141206', '20150506', '20170426', '20130404', '20141206', '20160123', '20170426', '20131221', '20141206', '20160123', '20170426', '20131221', '20140506', '20150506', '20170426', '20130404', '20140506', '20150506', '20170426', '20130404', '20141206', '20150506', '20170426', '20131221', '20140506', '20160123', '20170426']"
1495620,100 FL (SCY),F,"['60.44', '57.32', '57.29', '56.08', '58.69', '57.32', '57.29', '56.08', '60.44', '57.89', '57.29', '56.08', '60.44', '57.89', '57.29', '56.14', '58.69', '57.89', '57.29', '56.14', '60.44', '57.32', '57.29', '56.14', '58.69', '57.89', '57.29', '56.08', '58.69', '57.32', '57.29', '56.14']","['20150110', '20150220', '20160219', '20190209', '20140320', '20150220', '20160219', '20190209', '20150110', '20151205', '20160219', '20190209', '20150110', '20151205', '20160219', '20180216', '20140320', '20151205', '20160219', '20180216', '20150110', '20150220', '20160219', '20180216', '20140320', '20151205', '20160219', '20190209', '20140320', '20150220', '20160219', '20180216']"
1495620,50 FR (SCY),F,"['26.17', '25.68', '24.57', '24.67', '25.75', '24.81', '24.57', '24.39', '25.75', '24.81', '24.57', '24.67', '26.17', '24.81', '24.57', '24.39', '25.75', '25.68', '24.57', '24.39', '25.75', '25.68', '24.57', '24.67', '26.17', '24.81', '24.57', '24.67', '26.17', '25.68', '24.57', '24.39']","['20140815', '20151108', '20160219', '20190208', '20141206', '20150220', '20160219', '20180216', '20141206', '20150220', '20160219', '20190208', '20140815', '20150220', '20160219', '20180216', '20141206', '20151108', '20160219', '20180216', '20141206', '20151108', '20160219', '20190208', '20140815', '20150220', '20160219', '20190208', '20140815', '20151108', '20160219', '20180216']"
1495620,200 FL (SCY),F,"['135.91', '132.86', '133.21', '128.4', '135.91', '134.54', '133.21', '128.4', '137.03', '132.86', '133.21', '128.4', '137.03', '134.54', '133.21', '128.4']","['20140227', '20150308', '20160306', '20190210', '20140227', '20151107', '20160306', '20190210', '20141206', '20150308', '20160306', '20190210', '20141206', '20151107', '20160306', '20190210']"
1495747,400 IM (SCY),M,"['264.57', '243.83', '245.92', '249.99']","['20121013', '20140215', '20150214', '20161203']"
1495747,200 FR (SCY),M,"['104.44', '100.56', '101.06', '103.91']","['20130216', '20140215', '20150216', '20161203']"
1495747,200 IM (SCY),M,"['115.61', '116.36', '116.19', '118.49']","['20130216', '20140215', '20141220', '20161029']"
1495747,500 FR (SCY),M,"['296.43', '275.33', '277.14', '283.06']","['20121201', '20140215', '20150215', '20161202']"
1495747,200 BK (SCY),M,"['124.52', '121.14', '117.57', '117.03']","['20121103', '20131012', '20150201', '20161204']"
1495768,500 FR (SCY),F,"['326.35', '323.09', '324.89', '327.72']","['20140307', '20141121', '20160318', '20180202']"
1495768,50 FR (LCM),F,"['30.37', '28.85', '29.27', '29.35', '30.37', '29.75', '29.27', '29.35', '29.83', '28.85', '29.27', '29.35', '30.37', '29.75', '29.65', '29.35', '29.83', '28.85', '29.65', '29.35', '29.83', '29.75', '29.27', '29.35', '30.37', '28.85', '29.65', '29.35', '29.83', '29.75', '29.65', '29.35']","['20140313', '20150312', '20150719', '20170730', '20140313', '20140725', '20150719', '20170730', '20130726', '20150312', '20150719', '20170730', '20140313', '20140725', '20160312', '20170730', '20130726', '20150312', '20160312', '20170730', '20130726', '20140725', '20150719', '20170730', '20140313', '20150312', '20160312', '20170730', '20130726', '20140725', '20160312', '20170730']"
1495768,100 FR (LCM),F,"['64.01', '64.5', '64.57', '63.73', '64.01', '63.24', '64.57', '63.73']","['20130712', '20140725', '20160313', '20170728', '20130712', '20150315', '20160313', '20170728']"
1495768,50 FR (SCY),F,"['26.3', '25.19', '25.24', '25.74']","['20130928', '20141101', '20151107', '20171117']"
1495886,50 FR (SCY),M,"['24.8', '23.3', '22.16', '20.84', '24.8', '23.3', '21.08', '20.84']","['20131011', '20141011', '20151010', '20170403', '20131011', '20141011', '20150402', '20170403']"
1495950,200 BR (SCY),M,"['137.47', '138.65', '132.71', '130.45', '140.35', '138.65', '132.71', '130.45']","['20141004', '20150222', '20160221', '20180406', '20140227', '20150222', '20160221', '20180406']"
1495950,400 IM (SCY),M,"['275.3', '265.52', '257.17', '250.32']","['20140227', '20150220', '20160219', '20180406']"
1495950,400 IM (LCM),M,"['298.71', '303.13', '292.04', '300.27']","['20140717', '20150806', '20160304', '20180622']"
1495950,200 FL (SCY),M,"['130.3', '124.36', '117.58', '115.53', '126.86', '124.36', '117.58', '115.53']","['20141005', '20150221', '20160220', '20180217', '20140227', '20150221', '20160220', '20180217']"
1495950,200 FR (SCY),M,"['115.97', '112.16', '106.72', '108.34']","['20141005', '20150220', '20160219', '20180216']"
1495950,100 FL (SCY),M,"['57.58', '55.84', '52.65', '51.28', '57.68', '55.84', '52.65', '51.28']","['20140227', '20150222', '20160221', '20180408', '20141004', '20150222', '20160221', '20180408']"
1495950,100 BR (LCM),M,"['74.54', '71.56', '70.58', '71.15']","['20140717', '20150717', '20160722', '20180622']"
1495950,200 BR (LCM),M,"['154.99', '155.55', '154.36', '157.94']","['20140729', '20150805', '20160803', '20180623']"
1495950,200 IM (SCY),M,"['131.94', '123.09', '118.1', '115.02']","['20141004', '20150221', '20160220', '20180407']"
1495950,200 IM (LCM),M,"['141.02', '137.56', '134.78', '137.67']","['20140717', '20150718', '20160806', '20180623']"
1495950,100 FL (LCM),M,"['63.15', '61.92', '59.27', '60.64']","['20140729', '20150717', '20160722', '20180622']"
1495950,200 FL (LCM),M,"['139.37', '141.0', '134.65', '135.76']","['20140729', '20150719', '20160806', '20180624']"
1496113,100 FL (SCY),M,"['57.0', '56.01', '54.75', '53.38', '57.0', '53.32', '54.75', '53.38', '57.0', '53.32', '53.5', '53.38', '57.0', '56.01', '53.5', '53.38']","['20141030', '20150227', '20160226', '20171202', '20141030', '20151113', '20160226', '20171202', '20141030', '20151113', '20161104', '20171202', '20141030', '20150227', '20161104', '20171202']"
1496113,200 FR (SCY),M,"['117.0', '109.54', '111.41', '108.71', '117.0', '109.54', '106.59', '108.71']","['20141118', '20151102', '20160226', '20171202', '20141118', '20151102', '20161027', '20171202']"
1496113,100 FR (LCM),M,"['60.44', '58.97', '56.99', '57.22']","['20140626', '20150726', '20160724', '20180722']"
1496113,100 FL (LCM),M,"['65.47', '62.57', '61.32', '61.59']","['20140717', '20150724', '20160722', '20180309']"
1496125,100 BR (SCY),F,"['66.99', '68.5', '67.48', '69.4']","['20121102', '20131108', '20141107', '20161007']"
1496126,200 FR (SCY),M,"['113.37', '110.39', '108.28', '106.97']","['20130215', '20131108', '20141107', '20161203']"
1496126,100 FR (SCY),M,"['52.8', '51.95', '51.32', '50.36']","['20121129', '20140214', '20150215', '20161015']"
1496126,100 BK (SCY),M,"['57.78', '55.9', '54.53', '52.48']","['20121102', '20131108', '20141107', '20170208']"
1496164,500 FR (SCY),F,"['317.39', '326.67', '308.92', '305.34']","['20130215', '20140314', '20150307', '20170210']"
1496164,100 FR (SCY),F,"['58.41', '56.71', '54.67', '53.96']","['20130119', '20140314', '20150308', '20161120']"
1496164,200 FR (SCY),F,"['119.29', '119.91', '115.76', '115.35']","['20130215', '20140314', '20150205', '20161120']"
1496164,1000 FR (SCY),F,"['657.2', '660.48', '637.68', '625.92']","['20130104', '20140314', '20141207', '20161117']"
1496164,200 IM (SCY),F,"['136.78', '137.85', '132.69', '129.59']","['20130104', '20140314', '20150307', '20161119']"
1496215,200 IM (SCY),F,"['132.43', '132.3', '135.58', '132.33']","['20140207', '20150116', '20151219', '20180207']"
1496215,200 BR (SCY),F,"['145.74', '148.24', '151.95', '144.29']","['20140306', '20141206', '20151219', '20180210']"
1496215,100 BR (SCY),F,"['68.19', '68.89', '69.01', '67.62']","['20140123', '20150123', '20151218', '20180209']"
1496357,200 BK (SCY),M,"['119.67', '113.38', '108.24', '109.03', '119.67', '113.38', '108.24', '104.68']","['20131206', '20150301', '20151206', '20180927', '20131206', '20150301', '20151206', '20171203']"
1496357,400 IM (SCY),M,"['253.39', '241.18', '235.8', '224.04', '253.39', '241.18', '233.84', '238.27', '253.39', '241.18', '233.84', '224.04', '253.39', '241.18', '235.8', '238.27']","['20140313', '20150227', '20160917', '20180223', '20140313', '20150227', '20151204', '20181012', '20140313', '20150227', '20151204', '20180223', '20140313', '20150227', '20160917', '20181012']"
1496357,100 BK (LCM),M,"['64.51', '61.84', '59.61', '58.95']","['20140704', '20150418', '20160514', '20180421']"
1496357,500 FR (SCY),M,"['275.23', '268.71', '262.62', '270.42', '275.23', '270.31', '262.62', '257.79', '272.88', '268.71', '264.06', '270.42', '275.23', '268.71', '262.62', '257.79', '275.23', '270.31', '262.62', '270.42', '272.88', '270.31', '262.62', '257.79', '275.23', '270.31', '264.06', '257.79', '275.23', '268.71', '264.06', '257.79', '272.88', '270.31', '262.62', '270.42', '272.88', '270.31', '264.06', '257.79', '272.88', '270.31', '264.06', '270.42', '272.88', '268.71', '262.62', '257.79', '272.88', '268.71', '264.06', '257.79', '272.88', '268.71', '262.62', '270.42', '275.23', '270.31', '264.06', '270.42', '275.23', '268.71', '264.06', '270.42']","['20131206', '20150228', '20160916', '20181102', '20131206', '20150925', '20160916', '20180224', '20141101', '20150228', '20160318', '20181102', '20131206', '20150228', '20160916', '20180224', '20131206', '20150925', '20160916', '20181102', '20141101', '20150925', '20160916', '20180224', '20131206', '20150925', '20160318', '20180224', '20131206', '20150228', '20160318', '20180224', '20141101', '20150925', '20160916', '20181102', '20141101', '20150925', '20160318', '20180224', '20141101', '20150925', '20160318', '20181102', '20141101', '20150228', '20160916', '20180224', '20141101', '20150228', '20160318', '20180224', '20141101', '20150228', '20160916', '20181102', '20131206', '20150925', '20160318', '20181102', '20131206', '20150228', '20160318', '20181102']"
1496357,200 FR (SCY),M,"['105.75', '102.42', '100.19', '96.85', '105.76', '102.27', '100.55', '102.27', '105.76', '102.27', '100.19', '96.85', '105.76', '102.42', '100.55', '96.85', '105.76', '102.27', '100.55', '96.85', '105.75', '102.42', '100.19', '102.27', '105.76', '102.42', '100.19', '96.85', '105.75', '102.27', '100.19', '96.85', '105.75', '102.42', '100.55', '102.27', '105.76', '102.42', '100.55', '102.27', '105.75', '102.27', '100.19', '102.27', '105.75', '102.42', '100.55', '96.85', '105.76', '102.42', '100.19', '102.27', '105.76', '102.27', '100.19', '102.27', '105.75', '102.27', '100.55', '96.85', '105.75', '102.27', '100.55', '102.27']","['20140920', '20150227', '20160917', '20180223', '20131206', '20150925', '20151204', '20181012', '20131206', '20150925', '20160917', '20180223', '20131206', '20150227', '20151204', '20180223', '20131206', '20150925', '20151204', '20180223', '20140920', '20150227', '20160917', '20181012', '20131206', '20150227', '20160917', '20180223', '20140920', '20150925', '20160917', '20180223', '20140920', '20150227', '20151204', '20181012', '20131206', '20150227', '20151204', '20181012', '20140920', '20150925', '20160917', '20181012', '20140920', '20150227', '20151204', '20180223', '20131206', '20150227', '20160917', '20181012', '20131206', '20150925', '20160917', '20181012', '20140920', '20150925', '20151204', '20180223', '20140920', '20150925', '20151204', '20181012']"
1496357,1000 FR (SCY),M,"['559.95', '547.81', '542.87', '525.5', '559.95', '547.81', '552.07', '549.2', '559.95', '547.81', '552.07', '525.5', '581.11', '547.81', '542.87', '549.2', '581.11', '547.81', '542.87', '525.5', '581.11', '547.81', '552.07', '549.2', '559.95', '547.81', '542.87', '549.2', '581.11', '547.81', '552.07', '525.5']","['20140313', '20150226', '20160918', '20180222', '20140313', '20150226', '20151122', '20181026', '20140313', '20150226', '20151122', '20180222', '20140921', '20150226', '20160918', '20181026', '20140921', '20150226', '20160918', '20180222', '20140921', '20150226', '20151122', '20181026', '20140313', '20150226', '20160918', '20181026', '20140921', '20150226', '20151122', '20180222']"
1496357,100 FL (LCM),M,"['61.89', '60.1', '59.09', '57.27']","['20140620', '20150618', '20160618', '20180113']"
1496357,200 IM (SCY),M,"['122.98', '120.02', '111.9', '107.41', '122.98', '120.02', '109.34', '113.47', '117.52', '120.02', '111.9', '107.41', '117.52', '120.02', '111.9', '113.47', '117.52', '120.02', '109.34', '113.47', '122.98', '120.02', '109.34', '107.41', '117.52', '120.02', '109.34', '107.41', '122.98', '120.02', '111.9', '113.47']","['20140227', '20141206', '20151205', '20171110', '20140227', '20141206', '20161105', '20180927', '20141025', '20141206', '20151205', '20171110', '20141025', '20141206', '20151205', '20180927', '20141025', '20141206', '20161105', '20180927', '20140227', '20141206', '20161105', '20171110', '20141025', '20141206', '20161105', '20171110', '20140227', '20141206', '20151205', '20180927']"
